city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
27,0.698,0,1,0,0,0,8,6,0,2,50,0.0
19,0.5579999999999999,0,1,0,0,0,8,5,0,0,96,1.0
8,0.913,0,0,0,1,0,1,0,1,0,45,0.0
77,0.691,0,0,0,0,0,12,7,0,1,63,1.0
0,0.92,0,1,0,0,0,4,7,0,1,62,0.0
2,0.624,0,0,1,1,0,11,7,0,0,74,1.0
15,0.91,0,0,2,2,0,11,4,0,0,84,0.0
2,0.624,0,0,0,0,0,0,4,0,0,61,0.0
50,0.903,0,0,1,1,3,19,1,0,1,100,0.0
28,0.893,0,0,0,0,0,2,1,2,0,27,0.0
0,0.92,0,1,1,0,0,10,1,2,0,80,1.0
0,0.92,0,1,1,0,0,8,1,2,0,94,1.0
0,0.92,0,0,0,0,0,0,1,2,0,19,1.0
11,0.843,0,0,2,0,0,0,1,0,0,8,0.0
2,0.624,0,0,0,0,0,20,1,0,0,39,1.0
0,0.92,1,1,0,0,0,18,1,0,0,61,0.0
0,0.92,0,0,0,0,1,0,0,5,4,48,0.0
9,0.926,0,0,0,1,0,15,3,0,0,23,0.0
0,0.92,0,1,1,2,0,18,3,0,0,43,1.0
117,0.649,0,0,0,2,0,2,3,0,2,25,0.0
0,0.92,0,0,0,1,0,13,6,0,1,31,0.0
32,0.682,0,1,0,0,5,13,6,0,5,21,1.0
0,0.92,0,1,0,0,5,18,6,0,2,8,0.0
13,0.855,0,0,2,2,5,2,6,0,0,288,0.0
57,0.743,0,0,0,0,0,19,6,0,0,144,0.0
15,0.91,0,0,0,0,0,18,6,0,1,31,0.0
2,0.624,0,1,1,2,0,6,6,0,2,132,1.0
32,0.682,0,1,1,0,0,8,6,0,2,32,0.0
2,0.624,0,0,2,0,0,6,2,0,3,34,1.0
16,0.884,0,0,0,0,0,13,4,0,1,10,0.0
7,0.762,0,0,2,0,0,0,4,0,4,26,0.0
77,0.691,0,1,1,2,0,17,4,0,2,3,1.0
59,0.915,0,0,0,0,0,12,1,1,0,58,0.0
58,0.899,0,1,0,1,0,0,1,1,5,114,0.0
2,0.624,0,0,0,1,0,3,6,0,0,53,0.0
2,0.624,0,0,0,0,0,12,2,0,1,6,1.0
9,0.926,0,0,0,0,0,18,0,0,4,2,0.0
36,0.897,0,0,1,0,0,12,5,2,5,132,0.0
36,0.897,0,1,1,0,0,17,5,2,0,66,0.0
59,0.915,0,0,0,0,0,17,3,0,5,124,0.0
2,0.624,0,0,1,0,0,2,6,0,0,5,0.0
25,0.55,0,0,0,1,0,13,6,5,0,166,1.0
0,0.92,0,1,0,0,0,17,6,5,2,62,1.0
2,0.624,0,0,0,0,0,7,4,0,0,42,1.0
18,0.6659999999999999,1,0,0,0,0,18,6,0,2,18,0.0
14,0.887,0,0,0,2,0,9,4,0,0,143,0.0
0,0.92,0,0,0,1,0,5,4,5,1,30,1.0
48,0.939,0,1,0,2,0,11,3,0,3,144,0.0
8,0.913,0,0,0,3,0,0,0,2,1,19,0.0
7,0.762,0,0,0,1,0,0,1,0,1,15,0.0
0,0.92,1,0,0,1,3,15,2,0,1,56,0.0
39,0.8959999999999999,0,1,1,0,0,18,2,0,0,63,1.0
38,0.925,0,0,1,0,0,19,6,4,0,111,0.0
13,0.855,0,0,0,1,0,9,5,1,3,248,0.0
4,0.767,0,0,0,0,3,8,1,0,0,75,1.0
0,0.92,0,0,0,0,0,2,6,0,5,74,1.0
0,0.92,0,0,0,1,0,19,0,0,0,41,0.0
60,0.6890000000000001,1,1,0,0,0,17,6,4,0,72,0.0
2,0.624,0,0,0,0,0,20,2,0,0,48,1.0
53,0.698,0,0,1,0,0,8,1,4,2,28,0.0
0,0.92,0,0,1,0,0,8,6,5,0,34,0.0
81,0.722,0,1,0,0,0,8,6,4,5,102,0.0
0,0.92,0,1,0,1,3,20,2,0,0,100,0.0
0,0.92,0,0,0,0,0,17,6,0,0,98,0.0
25,0.55,0,0,0,0,0,11,5,0,0,35,1.0
0,0.92,0,0,2,1,0,0,0,0,5,50,0.0
0,0.92,0,1,1,2,0,2,0,0,4,98,1.0
2,0.624,0,0,1,0,0,10,0,0,2,10,1.0
12,0.804,0,0,0,0,0,7,6,0,0,16,0.0
68,0.795,0,0,2,0,0,2,1,2,0,80,0.0
22,0.754,0,0,0,0,0,18,5,0,0,7,0.0
16,0.884,0,0,0,0,0,14,1,1,1,92,0.0
0,0.92,0,0,0,0,0,0,7,0,1,40,0.0
0,0.92,0,0,0,0,2,19,6,3,3,16,0.0
17,0.924,0,1,1,0,0,8,6,3,3,34,0.0
86,0.856,0,0,0,0,0,19,6,0,0,10,0.0
21,0.794,0,0,2,0,0,11,6,0,4,39,0.0
9,0.926,0,0,0,1,0,0,7,0,1,4,0.0
15,0.91,0,1,1,4,0,10,7,0,2,7,0.0
16,0.884,0,0,0,1,0,9,0,0,1,120,0.0
2,0.624,0,0,0,0,0,18,5,0,5,70,1.0
57,0.743,0,0,2,0,0,20,0,0,0,88,0.0
0,0.92,0,1,1,0,1,6,4,0,0,60,0.0
0,0.92,0,0,0,0,3,11,5,0,0,13,0.0
0,0.92,1,0,0,0,0,0,2,0,0,69,0.0
15,0.91,0,0,0,3,0,0,3,0,0,30,0.0
9,0.926,0,0,0,1,0,0,7,0,1,268,0.0
2,0.624,0,1,0,0,0,12,5,0,0,33,1.0
15,0.91,0,0,0,1,0,0,4,0,0,82,0.0
6,0.92,1,0,0,0,0,18,0,0,0,36,0.0
18,0.6659999999999999,0,0,0,1,3,11,5,5,0,12,0.0
19,0.5579999999999999,0,1,0,0,0,18,5,5,0,21,0.0
0,0.92,0,1,0,0,0,19,2,0,1,68,0.0
0,0.92,1,0,0,0,0,1,0,0,0,51,0.0
10,0.8270000000000001,0,0,0,1,0,0,5,0,3,34,0.0
2,0.624,0,0,1,0,0,0,3,0,0,242,0.0
7,0.762,0,1,1,0,0,11,3,0,2,113,1.0
0,0.92,0,0,0,0,0,0,3,0,0,42,0.0
111,0.698,0,1,0,4,0,6,3,0,2,85,0.0
11,0.843,0,1,0,4,0,11,3,0,2,62,0.0
9,0.926,0,0,0,2,0,0,1,0,2,34,0.0
2,0.624,0,0,0,0,0,17,6,0,0,53,1.0
17,0.924,0,0,0,0,0,2,6,5,0,128,0.0
15,0.91,0,0,0,0,0,18,1,0,3,35,0.0
0,0.92,0,0,0,0,0,20,4,0,1,14,0.0
100,0.74,0,0,0,3,0,19,5,2,0,144,0.0
0,0.92,0,0,0,0,0,1,2,0,1,31,1.0
0,0.92,0,0,0,0,0,20,0,0,1,25,0.0
0,0.92,0,0,0,1,3,0,6,0,0,54,0.0
0,0.92,0,0,2,0,0,17,6,0,0,81,1.0
15,0.91,0,1,0,2,0,11,6,0,0,52,0.0
9,0.926,0,0,0,0,0,2,0,0,0,6,0.0
0,0.92,0,1,0,4,0,6,0,0,0,32,0.0
2,0.624,0,0,0,0,0,18,2,0,4,23,1.0
16,0.884,0,0,0,0,0,9,0,1,3,75,0.0
9,0.926,1,0,0,3,0,7,6,0,4,156,1.0
6,0.92,0,0,0,0,0,17,2,0,0,17,0.0
121,0.807,0,1,0,1,0,12,2,0,0,30,1.0
17,0.924,0,0,0,0,0,1,6,0,1,17,0.0
38,0.925,0,0,0,0,0,6,5,0,3,80,1.0
0,0.92,0,0,0,0,2,0,7,0,5,39,0.0
9,0.926,0,0,0,2,2,0,2,0,1,51,0.0
2,0.624,0,0,0,1,0,19,4,0,1,52,0.0
15,0.91,0,0,0,1,0,0,2,0,2,29,0.0
25,0.55,0,0,0,0,0,18,1,0,5,138,0.0
2,0.624,0,0,1,0,0,18,7,0,2,12,0.0
2,0.624,0,1,1,0,0,3,7,0,2,20,1.0
0,0.92,0,1,1,2,0,18,7,0,0,82,0.0
6,0.92,0,1,0,0,0,15,7,0,3,21,1.0
0,0.92,0,1,0,0,0,18,3,0,1,18,0.0
2,0.624,0,0,0,0,0,4,2,0,1,7,1.0
2,0.624,0,0,0,0,5,3,5,0,0,5,1.0
9,0.926,0,0,0,2,5,6,5,0,5,41,0.0
23,0.939,0,1,0,0,0,17,4,0,5,184,0.0
0,0.92,1,0,0,1,2,12,2,4,0,34,0.0
0,0.92,0,0,0,0,0,6,0,0,0,27,0.0
58,0.899,1,1,1,2,0,8,3,0,0,168,0.0
13,0.855,0,0,0,2,0,9,0,0,5,34,0.0
115,0.487,0,1,1,0,0,17,0,0,2,55,1.0
36,0.897,0,0,0,0,0,5,6,0,0,31,0.0
0,0.92,0,0,0,1,0,0,6,0,1,34,0.0
58,0.899,0,0,1,0,0,12,1,1,5,108,0.0
0,0.92,0,0,0,0,5,2,0,1,5,154,0.0
9,0.926,0,0,1,1,0,20,6,0,5,15,1.0
15,0.91,1,1,0,0,0,2,6,0,0,100,0.0
2,0.624,1,1,1,2,0,17,6,0,2,26,1.0
21,0.794,0,0,1,1,0,10,1,0,0,108,0.0
2,0.624,0,0,1,0,0,8,1,0,0,10,0.0
15,0.91,0,0,0,0,0,5,1,0,0,63,0.0
2,0.624,0,0,0,0,0,20,2,0,0,91,0.0
19,0.5579999999999999,0,0,2,0,0,17,0,0,5,330,0.0
9,0.926,0,0,0,1,0,0,4,0,1,74,0.0
11,0.843,0,0,0,0,0,4,4,0,0,198,0.0
15,0.91,0,0,1,2,0,11,4,0,0,144,0.0
2,0.624,0,1,1,2,0,17,4,0,2,129,1.0
15,0.91,0,0,0,0,0,0,0,0,1,105,0.0
15,0.91,0,0,0,0,0,14,0,0,0,28,0.0
19,0.5579999999999999,0,0,2,0,0,13,0,0,0,4,0.0
20,0.923,0,0,0,1,0,0,0,0,3,12,0.0
36,0.897,0,1,1,0,0,8,0,0,2,36,0.0
30,0.866,0,0,1,0,0,2,6,0,0,48,1.0
6,0.92,0,0,0,0,0,0,0,0,1,23,0.0
0,0.92,0,0,0,0,0,1,4,5,1,90,0.0
15,0.91,0,1,0,4,0,18,4,5,2,3,0.0
27,0.698,0,1,0,0,0,19,6,0,4,13,0.0
2,0.624,0,0,0,1,0,11,5,0,5,30,1.0
52,0.727,0,0,0,0,0,10,5,0,0,43,1.0
11,0.843,0,0,0,1,0,6,3,0,2,43,0.0
15,0.91,0,0,0,1,0,1,3,0,0,56,0.0
0,0.92,0,1,0,1,0,19,4,0,0,12,0.0
0,0.92,0,0,0,0,0,0,3,0,5,184,0.0
2,0.624,0,0,0,0,0,11,6,0,5,12,0.0
31,0.698,0,0,2,1,0,12,6,0,4,18,0.0
2,0.624,0,0,0,0,0,1,4,0,5,166,0.0
0,0.92,0,0,0,3,0,0,5,1,0,202,0.0
0,0.92,0,0,0,1,3,0,0,0,1,92,0.0
96,0.4479999999999999,0,1,1,0,5,8,7,4,5,154,1.0
6,0.92,0,0,2,0,0,9,5,2,5,336,0.0
70,0.74,0,0,0,0,0,18,0,0,5,44,0.0
21,0.794,0,0,0,0,0,16,0,0,1,25,0.0
2,0.624,0,0,0,0,0,2,4,0,0,89,0.0
15,0.91,0,0,1,3,0,13,7,4,0,26,0.0
0,0.92,0,1,0,0,0,1,7,4,4,286,0.0
58,0.899,0,0,0,0,0,14,1,1,0,112,0.0
36,0.897,0,0,0,1,0,0,1,5,5,37,1.0
66,0.738,0,0,0,0,0,20,3,0,0,17,1.0
14,0.887,0,0,0,2,0,9,7,0,1,178,0.0
20,0.923,0,0,2,1,0,18,2,0,1,10,0.0
4,0.767,1,1,0,1,0,17,2,0,0,26,0.0
32,0.682,1,1,1,0,0,17,2,0,2,23,0.0
0,0.92,0,0,0,1,0,0,4,5,1,101,0.0
2,0.624,0,0,0,1,0,12,6,0,3,44,1.0
0,0.92,0,1,1,0,0,2,6,0,3,24,0.0
0,0.92,0,1,1,0,0,8,4,0,0,138,0.0
14,0.887,0,1,0,4,0,18,4,0,2,34,0.0
2,0.624,0,0,0,0,0,12,5,1,5,20,1.0
9,0.926,0,0,1,0,0,17,5,1,5,29,1.0
76,0.84,0,0,0,0,0,7,6,0,1,20,0.0
9,0.926,0,1,2,0,0,8,1,0,2,184,0.0
0,0.92,0,0,0,0,0,13,0,0,1,45,0.0
85,0.698,0,0,0,0,0,0,5,0,1,86,0.0
89,0.698,0,1,0,0,0,10,4,0,0,70,1.0
2,0.624,0,1,1,0,0,11,5,0,2,20,0.0
6,0.92,0,0,0,0,0,12,6,3,1,10,0.0
0,0.92,0,0,0,2,0,18,6,0,1,22,0.0
2,0.624,0,0,0,0,0,18,6,0,0,20,1.0
2,0.624,0,0,1,0,0,18,0,4,0,216,1.0
0,0.92,0,0,0,0,0,2,2,0,5,40,0.0
23,0.939,0,0,0,0,0,7,0,0,4,71,0.0
0,0.92,2,0,0,0,0,6,6,0,5,22,0.0
0,0.92,0,0,0,0,3,0,2,0,3,85,0.0
22,0.754,0,0,0,0,0,11,3,3,4,62,0.0
13,0.855,0,0,1,0,0,11,2,0,0,13,0.0
76,0.84,0,0,0,1,0,18,0,0,0,29,1.0
0,0.92,1,0,0,0,3,10,0,1,0,15,0.0
17,0.924,1,0,0,0,3,16,0,1,2,48,0.0
9,0.926,0,1,1,0,4,20,0,1,5,18,1.0
0,0.92,0,0,0,0,0,7,0,1,3,11,0.0
15,0.91,0,1,0,0,0,18,6,0,0,8,1.0
16,0.884,0,1,1,0,0,8,6,0,0,20,0.0
14,0.887,0,0,2,0,0,6,1,0,0,25,0.0
2,0.624,0,0,0,0,0,20,5,2,0,4,0.0
0,0.92,0,1,0,2,0,19,5,2,2,144,0.0
89,0.698,0,1,0,0,0,11,2,0,0,138,1.0
22,0.754,1,1,0,0,0,18,2,0,5,23,0.0
12,0.804,1,0,0,3,0,7,2,0,5,91,0.0
17,0.924,0,0,0,4,0,1,6,0,5,58,0.0
6,0.92,0,1,1,0,0,17,5,1,0,123,0.0
6,0.92,0,0,0,0,0,1,5,1,5,112,1.0
2,0.624,0,1,0,0,0,8,2,0,5,48,0.0
62,0.89,0,0,2,0,0,2,2,0,0,14,0.0
0,0.92,0,0,2,1,0,1,4,0,0,57,0.0
0,0.92,0,0,0,0,5,0,0,0,1,13,0.0
36,0.897,0,1,0,1,0,6,5,2,0,24,0.0
0,0.92,0,0,0,0,0,0,2,5,4,136,0.0
58,0.899,0,0,0,0,0,21,3,0,0,30,0.0
0,0.92,0,0,0,1,2,0,6,0,1,10,0.0
26,0.865,0,0,0,0,0,13,0,1,0,140,0.0
2,0.624,0,0,0,0,0,17,2,0,0,47,0.0
2,0.624,0,0,0,0,0,6,6,2,0,220,1.0
6,0.92,1,0,0,2,0,0,1,0,1,10,0.0
0,0.92,1,1,0,0,2,10,1,0,0,48,1.0
25,0.55,1,0,0,0,0,17,1,0,0,161,0.0
62,0.89,1,0,0,0,0,0,5,0,0,61,0.0
13,0.855,0,0,0,0,0,16,4,0,0,47,0.0
15,0.91,0,0,1,0,0,0,5,0,1,52,0.0
90,0.83,0,0,0,1,0,19,0,0,0,66,0.0
60,0.6890000000000001,0,1,1,0,0,8,6,0,0,39,0.0
0,0.92,0,0,0,0,0,12,2,0,0,52,0.0
0,0.92,0,1,0,4,0,17,2,0,2,111,0.0
0,0.92,0,1,1,0,4,10,4,5,0,95,1.0
6,0.92,0,1,1,0,0,10,4,5,2,112,0.0
39,0.8959999999999999,0,0,0,0,0,9,4,5,3,244,0.0
39,0.8959999999999999,0,1,1,2,0,11,4,5,2,168,0.0
27,0.698,0,0,0,2,0,11,4,5,1,118,1.0
15,0.91,0,0,0,1,0,0,3,0,1,124,0.0
0,0.92,0,0,0,0,0,21,0,1,3,43,0.0
2,0.624,0,0,0,1,0,12,2,0,2,14,0.0
36,0.897,0,0,0,1,0,0,5,0,1,254,0.0
23,0.939,0,0,0,0,0,0,0,0,3,320,0.0
9,0.926,0,0,0,1,0,0,2,0,0,32,0.0
0,0.92,1,0,0,0,0,0,2,0,0,98,0.0
12,0.804,1,0,0,1,0,0,0,0,5,2,0.0
0,0.92,0,0,0,1,0,8,0,0,0,33,1.0
48,0.939,0,1,0,3,0,0,7,5,1,106,0.0
0,0.92,0,1,1,1,0,1,5,0,0,10,0.0
0,0.92,0,0,0,0,0,0,5,0,1,129,0.0
25,0.55,1,0,0,1,0,4,6,0,2,51,0.0
63,0.847,1,0,0,0,0,2,1,0,0,67,0.0
15,0.91,1,0,0,0,0,0,1,0,1,99,0.0
52,0.727,0,0,1,2,0,10,0,1,2,23,0.0
0,0.92,0,0,0,0,0,0,0,1,0,151,0.0
0,0.92,0,0,0,1,3,0,0,1,5,84,0.0
0,0.92,0,0,0,0,0,0,2,5,5,242,0.0
0,0.92,0,0,0,0,0,18,2,0,5,220,0.0
0,0.92,0,0,0,0,0,0,5,0,2,31,0.0
15,0.91,0,1,0,1,3,5,5,0,2,62,0.0
13,0.855,0,0,0,0,0,18,5,0,4,12,0.0
3,0.789,0,0,1,1,0,19,5,0,3,6,1.0
2,0.624,0,0,0,0,0,1,6,0,3,22,0.0
4,0.767,0,1,1,0,0,11,6,0,0,13,1.0
0,0.92,0,1,1,0,0,17,2,0,0,25,0.0
0,0.92,0,0,0,1,0,6,0,0,5,168,0.0
9,0.926,0,0,0,1,0,0,6,0,1,24,0.0
34,0.579,0,0,0,0,0,19,6,0,0,2,0.0
36,0.897,0,0,0,1,0,15,5,0,1,42,0.0
2,0.624,1,0,2,0,0,14,5,0,2,38,0.0
0,0.92,0,0,1,0,0,12,4,0,5,90,1.0
0,0.92,1,0,0,0,0,0,1,0,0,7,0.0
2,0.624,1,0,0,0,0,6,2,4,0,40,1.0
15,0.91,0,0,0,0,0,13,6,0,0,156,0.0
0,0.92,0,0,0,0,0,7,0,0,1,41,1.0
0,0.92,0,0,0,0,0,17,0,0,0,194,0.0
13,0.855,0,0,0,0,0,16,0,0,0,95,0.0
0,0.92,1,1,0,1,3,8,4,4,5,72,0.0
2,0.624,0,1,1,0,0,8,4,4,2,146,0.0
15,0.91,0,0,0,0,0,11,5,4,5,7,0.0
32,0.682,0,0,0,0,0,1,6,0,1,85,0.0
9,0.926,0,0,0,2,0,13,6,0,1,74,0.0
15,0.91,0,0,0,1,0,5,6,0,5,12,0.0
2,0.624,0,1,0,0,0,8,4,0,5,15,1.0
0,0.92,0,0,1,0,0,20,4,5,5,21,0.0
0,0.92,0,0,0,1,0,0,3,0,1,12,0.0
9,0.926,0,0,0,0,0,0,2,0,1,26,0.0
30,0.866,0,0,0,0,0,16,6,2,4,62,0.0
0,0.92,0,0,0,0,3,6,0,0,5,79,0.0
2,0.624,0,1,1,2,3,3,0,0,2,111,0.0
0,0.92,0,0,0,1,1,8,6,0,0,30,0.0
2,0.624,0,0,0,0,0,2,3,0,0,22,1.0
2,0.624,0,0,0,1,0,0,3,0,1,72,1.0
50,0.903,0,0,0,0,3,18,0,1,2,71,0.0
12,0.804,0,0,0,0,0,1,0,1,0,64,0.0
23,0.939,0,0,0,2,0,2,1,0,0,12,0.0
6,0.92,0,0,0,0,0,0,6,0,5,51,0.0
0,0.92,0,0,0,0,0,0,6,0,1,50,1.0
9,0.926,0,0,0,2,0,11,1,1,0,96,0.0
2,0.624,0,0,1,1,0,6,1,2,5,119,0.0
14,0.887,0,0,0,0,0,7,0,3,1,105,0.0
15,0.91,0,0,0,0,4,13,0,0,1,22,0.0
60,0.6890000000000001,0,1,1,2,4,8,0,0,2,12,0.0
2,0.624,0,1,1,2,4,10,0,0,2,100,0.0
12,0.804,0,0,0,0,0,12,1,0,0,112,0.0
44,0.698,0,0,1,2,0,4,2,4,1,15,1.0
28,0.893,0,0,0,1,0,0,6,0,0,82,0.0
23,0.939,0,0,0,0,0,4,6,0,5,18,1.0
89,0.698,0,0,0,1,0,10,5,0,5,29,1.0
0,0.92,0,0,0,0,0,20,0,0,5,100,0.0
0,0.92,1,1,0,0,0,11,0,0,0,36,0.0
0,0.92,1,0,0,0,0,10,7,0,2,9,0.0
36,0.897,0,0,2,0,5,10,0,0,0,222,0.0
0,0.92,0,0,0,0,0,21,2,0,5,48,0.0
2,0.624,0,1,2,0,0,11,5,1,5,112,0.0
15,0.91,0,0,2,0,0,19,2,0,5,51,0.0
12,0.804,0,0,0,0,0,5,2,0,5,18,0.0
0,0.92,0,0,0,0,0,9,2,4,0,278,0.0
34,0.579,0,0,0,0,0,16,0,0,1,5,0.0
64,0.527,0,0,0,0,0,6,0,0,0,25,0.0
0,0.92,1,0,0,0,0,8,0,0,0,79,0.0
22,0.754,1,0,0,0,0,1,6,0,3,90,0.0
37,0.949,0,0,0,1,0,7,1,0,0,134,0.0
13,0.855,0,0,0,1,0,19,0,1,0,112,0.0
97,0.763,0,0,0,0,0,19,0,0,1,146,0.0
8,0.913,0,0,0,1,0,16,0,0,0,52,0.0
2,0.624,0,0,1,0,0,8,5,4,5,80,0.0
16,0.884,0,0,1,0,0,4,0,0,0,10,0.0
22,0.754,0,0,2,2,0,13,0,0,0,23,0.0
48,0.939,0,1,0,1,1,0,2,0,1,42,1.0
0,0.92,0,0,0,0,0,5,2,0,4,46,1.0
36,0.897,0,1,0,1,0,12,2,0,5,39,0.0
48,0.939,0,0,0,2,0,18,2,0,0,48,0.0
17,0.924,0,1,1,0,5,5,2,0,0,29,1.0
0,0.92,0,1,0,4,5,3,2,0,2,39,0.0
6,0.92,1,0,0,0,0,0,6,0,3,42,0.0
6,0.92,1,1,0,0,0,11,6,0,3,312,1.0
15,0.91,0,0,0,1,0,0,4,0,0,150,1.0
48,0.939,0,0,1,1,0,15,6,0,3,134,0.0
0,0.92,0,0,0,1,0,0,7,0,3,18,0.0
2,0.624,0,1,1,2,0,2,7,0,2,20,1.0
11,0.843,0,0,0,0,0,13,6,2,5,22,0.0
9,0.926,0,1,2,2,0,19,6,2,2,13,0.0
0,0.92,0,1,0,4,0,10,6,0,2,57,0.0
12,0.804,1,1,1,2,0,11,6,0,2,144,0.0
23,0.939,0,0,0,0,0,1,6,0,1,50,1.0
2,0.624,0,0,1,0,0,8,1,0,5,62,1.0
23,0.939,0,0,0,0,0,11,6,0,0,36,0.0
0,0.92,2,0,0,0,0,17,0,0,0,10,0.0
15,0.91,0,1,0,0,0,10,0,0,2,202,0.0
9,0.926,1,0,0,0,0,0,6,0,5,40,0.0
36,0.897,1,1,1,0,0,11,6,0,0,13,0.0
9,0.926,0,0,1,1,0,5,5,4,5,80,0.0
25,0.55,1,0,0,0,0,11,7,0,2,55,0.0
0,0.92,1,1,1,0,0,17,7,0,2,109,1.0
9,0.926,0,0,0,0,0,16,1,0,0,19,1.0
9,0.926,1,1,0,1,1,11,5,0,5,53,0.0
9,0.926,1,1,0,0,0,6,0,0,2,34,0.0
16,0.884,0,0,0,0,0,21,0,0,1,4,0.0
9,0.926,0,1,0,3,0,0,3,4,1,33,1.0
0,0.92,0,0,0,0,0,2,2,0,4,23,0.0
33,0.802,0,1,1,1,0,17,2,0,4,302,0.0
9,0.926,0,0,0,1,0,1,7,0,0,46,0.0
16,0.884,0,0,0,1,0,17,0,0,0,70,0.0
2,0.624,0,0,1,0,0,11,6,5,0,43,1.0
0,0.92,0,0,0,0,5,2,1,0,0,214,0.0
46,0.7759999999999999,0,1,1,0,0,11,1,0,2,52,0.0
72,0.701,0,0,0,1,0,9,1,0,0,150,0.0
25,0.55,0,0,0,0,0,8,6,0,0,55,0.0
9,0.926,0,0,0,0,0,7,1,0,1,76,0.0
6,0.92,0,0,0,0,0,0,1,0,1,152,0.0
3,0.789,0,1,1,0,0,17,1,0,5,47,0.0
30,0.866,0,0,0,1,0,1,2,0,2,17,0.0
0,0.92,1,0,2,0,0,9,6,3,4,14,1.0
15,0.91,1,0,0,1,0,20,6,0,0,60,0.0
15,0.91,0,0,0,0,0,0,0,0,1,135,0.0
28,0.893,0,0,2,0,0,19,1,0,0,113,0.0
2,0.624,0,1,1,0,0,11,1,0,0,15,1.0
62,0.89,0,0,0,2,0,9,6,3,5,39,0.0
76,0.84,0,0,0,0,0,17,6,4,5,8,0.0
16,0.884,0,0,0,1,0,0,6,4,1,51,0.0
2,0.624,0,1,1,2,0,8,6,4,2,116,1.0
8,0.913,0,0,0,1,0,11,6,5,0,22,0.0
15,0.91,0,0,0,3,5,0,0,0,1,248,0.0
15,0.91,0,0,0,0,0,0,0,0,4,28,0.0
15,0.91,0,0,0,0,0,7,6,0,5,26,0.0
35,0.878,0,0,0,0,0,8,6,0,0,59,0.0
15,0.91,0,1,0,2,0,0,6,0,1,26,1.0
15,0.91,0,0,0,1,0,0,2,0,0,62,0.0
38,0.925,0,0,0,1,0,17,2,0,0,80,0.0
0,0.92,0,0,0,0,0,4,0,0,0,55,0.0
2,0.624,0,0,0,0,0,11,2,0,5,31,1.0
17,0.924,0,0,1,0,0,0,4,5,1,60,0.0
0,0.92,0,1,1,0,0,0,4,5,1,21,0.0
13,0.855,0,1,2,0,0,11,6,0,0,78,0.0
52,0.727,0,0,1,0,0,11,6,4,0,31,0.0
4,0.767,0,0,0,0,0,20,5,2,0,12,0.0
13,0.855,0,0,0,1,0,18,0,0,0,42,0.0
0,0.92,0,0,0,0,0,0,0,0,1,109,0.0
16,0.884,0,1,1,1,0,19,0,0,0,100,1.0
48,0.939,0,0,0,1,0,20,4,5,4,60,0.0
0,0.92,0,1,1,0,0,2,4,5,2,34,0.0
10,0.8270000000000001,0,0,0,1,0,0,4,5,0,156,0.0
58,0.899,1,0,0,0,0,20,0,0,0,100,0.0
22,0.754,0,0,0,0,0,4,0,0,0,8,0.0
15,0.91,0,1,1,1,0,2,0,0,2,21,0.0
18,0.6659999999999999,0,1,1,2,0,8,0,0,2,44,1.0
6,0.92,0,0,0,0,3,0,5,2,1,64,0.0
70,0.74,0,0,0,0,0,19,6,0,1,4,0.0
2,0.624,0,0,0,0,0,20,6,0,0,112,1.0
89,0.698,0,0,0,1,0,13,1,4,0,21,0.0
31,0.698,0,0,0,0,0,13,1,4,1,17,1.0
0,0.92,0,1,0,0,0,0,1,4,0,76,1.0
6,0.92,0,0,0,0,0,20,6,0,4,86,0.0
2,0.624,0,0,0,0,0,6,7,0,0,108,1.0
35,0.878,0,0,0,1,0,0,2,0,1,222,0.0
2,0.624,0,0,2,0,0,19,0,0,0,114,0.0
0,0.92,0,0,0,0,3,0,0,0,3,5,0.0
44,0.698,0,0,0,2,3,11,1,0,0,34,1.0
82,0.743,0,0,1,0,0,2,1,0,2,69,0.0
23,0.939,0,0,0,0,0,12,5,0,0,42,0.0
23,0.939,0,0,0,0,0,6,5,0,0,170,0.0
9,0.926,0,0,0,0,0,17,0,0,0,334,0.0
17,0.924,0,1,2,1,0,12,0,0,3,25,0.0
0,0.92,0,0,0,0,0,0,2,0,0,170,0.0
0,0.92,1,0,0,0,0,0,6,0,0,90,0.0
4,0.767,0,0,0,0,0,20,1,2,0,165,0.0
2,0.624,0,0,0,0,0,11,6,0,3,63,0.0
22,0.754,0,0,0,2,0,11,6,0,0,76,0.0
0,0.92,1,0,0,0,0,6,7,0,0,3,0.0
6,0.92,1,0,0,0,0,0,5,0,0,33,0.0
2,0.624,1,0,2,0,0,2,5,0,0,13,1.0
67,0.647,0,1,1,1,0,11,5,0,0,36,0.0
9,0.926,0,0,0,1,0,0,0,0,1,14,0.0
0,0.92,1,1,0,0,2,11,0,0,0,20,0.0
22,0.754,1,1,1,2,2,8,0,0,5,41,0.0
0,0.92,1,0,0,1,0,18,2,0,0,101,0.0
11,0.843,1,1,1,0,0,10,2,0,2,40,1.0
50,0.903,1,0,1,0,0,2,0,0,5,77,1.0
9,0.926,0,1,0,2,0,11,0,0,2,29,0.0
2,0.624,0,1,1,0,0,8,0,0,2,37,0.0
76,0.84,0,0,0,1,0,6,5,1,0,100,0.0
2,0.624,0,1,1,2,0,18,5,1,3,188,1.0
6,0.92,0,0,0,0,5,13,0,0,0,46,0.0
